id,id,organization_id,url,type,species,age,gender,size,name,status,status_changed_at,published_at,distance,breeds.primary,breeds.secondary,attributes.spayed_neutered,attributes.special_needs,attributes.shots_current,contact.address.city,contact.address.state,contact.address.postcode
157,48769915,TX1423,https://www.petfinder.com/dog/roxi-48769915/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Roxi,adoptable,2020-08-13T20:17:19+0000,2020-08-13T20:17:19+0000,142.7177,Mixed Breed,,TRUE,FALSE,TRUE,Post,TX,79356
160,48588400,TX1423,https://www.petfinder.com/dog/suzie-aka-kelci-48588400/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Suzie (aka Kelci),adoptable,2020-07-24T21:32:07+0000,2020-07-24T21:32:07+0000,142.7177,Pit Bull Terrier,,TRUE,FALSE,TRUE,Post,TX,79356
161,48588347,TX1423,https://www.petfinder.com/dog/charli-48588347/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Charli,adoptable,2020-07-24T21:24:12+0000,2020-07-24T21:24:12+0000,142.7177,German Shepherd Dog,,TRUE,FALSE,TRUE,Post,TX,79356
271,45334034,TX1423,https://www.petfinder.com/dog/henry-45334034/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Henry,adoptable,2019-07-22T11:00:58+0000,2019-07-22T11:00:58+0000,142.7177,Pit Bull Terrier,,TRUE,FALSE,TRUE,Post,TX,79356
274,44711413,TX1423,https://www.petfinder.com/dog/shirley-44711413/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Shirley,adoptable,2019-05-16T15:25:45+0000,2019-05-16T15:25:45+0000,142.7177,Pit Bull Terrier,,TRUE,FALSE,TRUE,Post,TX,79356
275,44651073,TX1423,https://www.petfinder.com/dog/blade-44651073/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Medium,Blade,adoptable,2019-07-07T09:22:03+0000,2019-05-09T13:36:15+0000,142.7177,Pit Bull Terrier,,TRUE,FALSE,TRUE,Post,TX,79356
277,43728393,TX1423,https://www.petfinder.com/dog/ricky-43728393/tx/post/post-animal-refuge-center-tx1423/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Male,Large,Ricky,adoptable,2019-01-09T12:30:29+0000,2019-01-09T12:30:29+0000,142.7177,Pit Bull Terrier,,TRUE,FALSE,TRUE,Post,TX,79356
84,49633738,NM144,https://www.petfinder.com/dog/sweet-pea-49633738/nm/tucumcari/paws-and-claws-animal-rescue-of-quay-county-inc-nm144/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Young,Female,Medium,Sweet Pea,adoptable,2020-10-29T10:00:14+0000,2020-10-29T10:00:14+0000,105.697,Pit Bull Terrier,Husky,TRUE,FALSE,TRUE,Tucumcari,NM,88401
137,49110845,NM144,https://www.petfinder.com/dog/zeus-49110845/nm/tucumcari/paws-and-claws-animal-rescue-of-quay-county-inc-nm144/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Zeus,adoptable,2020-09-16T10:01:15+0000,2020-09-16T10:01:15+0000,105.697,Doberman Pinscher,Mixed Breed,FALSE,FALSE,TRUE,Tucumcari,NM,88401
142,49073871,NM144,https://www.petfinder.com/dog/walter-finn-49073871/nm/tucumcari/paws-and-claws-animal-rescue-of-quay-county-inc-nm144/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Small,Walter Finn,adoptable,2020-09-12T21:32:07+0000,2020-09-12T21:32:07+0000,105.697,Chihuahua,,TRUE,FALSE,TRUE,Tucumcari,NM,88401
149,48927042,NM144,https://www.petfinder.com/dog/buddy-48927042/nm/tucumcari/paws-and-claws-animal-rescue-of-quay-county-inc-nm144/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Senior,Male,Small,Buddy,adoptable,2020-08-31T04:30:04+0000,2020-08-31T04:30:04+0000,105.697,Pomeranian,,TRUE,FALSE,FALSE,Tucumcari,NM,88401
246,48174698,NM144,https://www.petfinder.com/dog/buck-48174698/nm/tucumcari/paws-and-claws-animal-rescue-of-quay-county-inc-nm144/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Male,Large,Buck,adoptable,2020-06-09T10:00:19+0000,2020-06-09T10:00:19+0000,105.697,Shepherd,Mixed Breed,TRUE,FALSE,TRUE,Tucumcari,NM,88401
254,47918777,NM144,https://www.petfinder.com/dog/rosie-47918777/nm/tucumcari/paws-and-claws-animal-rescue-of-quay-county-inc-nm144/?referrer_id=54b3e8b4-1f2b-4e09-ab92-c91e8b0bece0,Dog,Dog,Adult,Female,Medium,Rosie,adoptable,2020-05-03T10:00:53+0000,2020-05-03T10:00:53+0000,105.697,Mixed Breed,,TRUE,FALSE,TRUE,Tucumcari,NM,88401
